city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,property_type
Oakland,CA,37.833633,-122.252045,94611,475000,1,1,CONDO
Oakland,CA,37.821632,-122.25249,94611,475000,1,1,CONDO
Oakland,CA,37.821632,-122.25249,94611,469000,1,1,CONDO
Oakland,CA,37.82426,-122.250824,94611,599000,1,1,CONDO
Oakland,CA,37.82913,-122.21058,94611,799000,2,2,CONDO
Oakland,CA,37.81731,-122.2555,94611,749000,2,2,CONDO
Oakland,CA,37.821255,-122.25083,94611,450000,1,1,CONDO
Oakland,CA,37.83359,-122.25135,94611,449000,1,1,CONDO
Oakland,CA,37.827435,-122.25326,94611,599000,1,1,CONDO
Oakland,CA,37.821632,-122.25249,94611,570000,1,1,CONDO
Oakland,CA,37.82068,-122.25312,94611,350000,1,1,CONDO
Oakland,CA,37.81977,-122.24793,94610,699000,2,2,CONDO
Oakland,CA,37.818146,-122.24935,94610,699000,3,2,CONDO
Oakland,CA,37.80232,-122.25146,94606,679000,2,2,CONDO
Alameda,CA,37.791397,-122.27979,94501,1284990,3,3,CONDO
Oakland,CA,37.818905,-122.24851,94610,399000,1,1,CONDO
Oakland,CA,37.817513,-122.24856,94610,525000,1,1,CONDO
Oakland,CA,37.817703,-122.250755,94610,485000,1,1,CONDO
Alameda,CA,37.769745,-122.276115,94501,448000,1,1,CONDO
Alameda,CA,37.791397,-122.27979,94501,1255990,3,3,CONDO
Alameda,CA,37.791397,-122.27979,94501,1030990,2,3,CONDO
Alameda,CA,37.770317,-122.277985,94501,475000,1,1,CONDO
Oakland,CA,37.817577,-122.254135,94610,585000,2,2,CONDO
Alameda,CA,37.79086,-122.27983,94501,960990,3,2,CONDO
Alameda,CA,37.791397,-122.27979,94501,1099990,2,3,CONDO
Oakland,CA,37.812786,-122.25364,94610,599000,2,2,CONDO
Alameda,CA,37.79086,-122.27983,94501,900990,2,0,CONDO
Alameda,CA,,,94501,988000,2,2,CONDO
Alameda,CA,37.789883,-122.28191,94501,520592,2,3,CONDO
Oakland,CA,37.817516,-122.24857,94610,369000,1,1,CONDO
Alameda,CA,37.79086,-122.27983,94501,870990,2,2,CONDO
Oakland,CA,37.817135,-122.2548,94610,438000,1,1,CONDO
Alameda,CA,37.791397,-122.27979,94501,1190990,2,3,CONDO
Oakland,CA,37.817703,-122.250755,94610,499000,1,1,CONDO
Alameda,CA,37.783947,-122.270386,94501,979000,2,2,CONDO
Oakland,CA,37.817215,-122.253975,94610,399000,1,1,CONDO
Alameda,CA,37.79086,-122.27983,94501,975990,3,2,CONDO
Alameda,CA,37.791397,-122.27979,94501,1070990,2,2,CONDO
Oakland,CA,37.81577,-122.25468,94610,549000,2,1,CONDO
Stockton,CA,37.993816,-121.29509,95207,149950,2,1,CONDO
Stockton,CA,37.993862,-121.29503,95207,149950,2,1,CONDO
Oakland,CA,37.773018,-122.234764,94601,449000,1,2,CONDO
Oakland,CA,37.790726,-122.267914,94607,399000,1,1,CONDO
Oakland,CA,37.77206,-122.23536,94601,698000,2,2,CONDO
Alameda,CA,37.791397,-122.27979,94501,1020990,2,3,CONDO
Alameda,CA,37.790928,-122.28036,94501,848854,2,2,CONDO
Oakland,CA,37.81894,-122.25098,94610,659000,2,2,CONDO
Stockton,CA,38.027164,-121.294014,95210,248000,2,2,CONDO
Oakland,CA,37.81894,-122.25098,94610,599000,2,2,CONDO
Stockton,CA,37.987324,-121.30995,95207,119900,1,1,CONDO
Alameda,CA,37.770317,-122.277985,94501,439000,1,1,CONDO
Alameda,CA,37.770462,-122.25643,94501,649000,2,2,CONDO
Lucerne,CA,39.088432,-122.794464,95458,269000,2,2,CONDO
Stockton,CA,37.992794,-121.34173,95207,475000,2,2,CONDO
Stockton,CA,37.993046,-121.3427,95207,219950,2,2,CONDO
Stockton,CA,37.993538,-121.34106,95207,495000,3,2,CONDO
Stockton,CA,37.990482,-121.33123,95207,349950,2,3,CONDO
Stockton,CA,38.00205,-121.33154,95207,174900,2,1,CONDO
Stockton,CA,37.981136,-121.333374,95207,355000,2,2,CONDO
Stockton,CA,37.993046,-121.3427,95207,187500,2,1,CONDO
Oakland,CA,37.790726,-122.267914,94607,430000,1,1,CONDO
Stockton,CA,37.992928,-121.34184,95207,379900,2,2,CONDO
Cloverdale,CA,38.78322,-123.01585,95425,399000,2,2,CONDO
Stockton,CA,38.000713,-121.347946,95207,219000,2,1,CONDO
Stockton,CA,37.981117,-121.333244,95207,364000,3,2,CONDO
Stockton,CA,37.987103,-121.30876,95207,219000,2,1,CONDO
Cloverdale,CA,,,95425,325000,2,2,CONDO
Cloverdale,CA,38.78475,-123.015686,95425,325000,2,2,CONDO
Oakland,CA,37.773018,-122.234764,94601,599000,1,2,CONDO
Oakland,CA,37.80782,-122.25577,94610,725000,1,1,CONDO
Stockton,CA,38.020164,-121.326225,95207,299950,2,2,CONDO
Stockton,CA,37.994713,-121.29664,95207,130000,2,1,CONDO
Oakland,CA,37.81342,-122.249855,94610,735000,3,2,CONDO
Oakland,CA,37.807827,-122.25578,94610,705000,1,2,CONDO
Mendocino,CA,39.306267,-123.80147,95460,1500000,4,5,CONDO
Oakland,CA,37.773018,-122.234764,94601,499000,1,2,CONDO
Alameda,CA,37.770466,-122.27718,94501,345000,1,1,CONDO
Oakland,CA,37.81762,-122.24682,94610,425000,2,1,CONDO
Oakland,CA,37.82072,-122.24946,94610,699000,2,2,CONDO
Oakland,CA,37.81342,-122.249855,94610,399000,1,1,CONDO
Oakland,CA,37.790253,-122.245476,94606,340000,2,1,CONDO
Oakland,CA,37.790253,-122.245476,94606,350000,2,1,CONDO
Alameda,CA,37.79086,-122.27983,94501,1051764,3,2,CONDO
Alameda,CA,37.790928,-122.28036,94501,1116938,2,2,CONDO
Alameda,CA,37.790928,-122.28036,94501,1122158,3,2,CONDO
Alameda,CA,37.790928,-122.28036,94501,947152,2,2,CONDO
Murphys,CA,38.16682,-120.398125,95247,389000,3,2,CONDO
Santa Rosa,CA,38.46449,-122.654434,95409,525000,3,3,CONDO
Santa Rosa,CA,38.467426,-122.65975,95409,419000,3,2,CONDO
Santa Rosa,CA,38.46835,-122.6607,95409,459000,3,2,CONDO
Santa Rosa,CA,38.475483,-122.67087,95409,385900,2,2,CONDO
Santa Rosa,CA,38.46642,-122.67603,95409,419950,2,1,CONDO
Murphys,CA,38.162804,-120.407364,95247,510000,4,4,CONDO
Santa Rosa,CA,38.45898,-122.738106,95403,305000,2,1,CONDO
Santa Rosa,CA,38.431614,-122.74469,95401,398000,2,2,CONDO
Santa Rosa,CA,38.45521,-122.74008,95403,385000,2,1,CONDO
Santa Rosa,CA,38.48149,-122.72063,95403,629000,2,3,CONDO
Santa Rosa,CA,38.441856,-122.739716,95401,425000,2,2,CONDO
Santa Rosa,CA,,,95401,399000,2,2,CONDO
Oakland,CA,37.77234,-122.23548,94601,549000,1,1,CONDO
Alameda,CA,,,94501,1210975,3,4,CONDO
Alameda,CA,,,94501,1147925,4,4,CONDO
Alameda,CA,37.76583,-122.23989,94501,649999,2,2,CONDO
Oakland,CA,37.77234,-122.23548,94601,537880,1,1,CONDO
Alameda,CA,37.790928,-122.28036,94501,951952,2,2,CONDO
Oakland,CA,37.790253,-122.245476,94606,345000,1,1,CONDO
Oakland,CA,37.80965,-122.253395,94610,499000,1,1,CONDO
Walnut Creek,CA,37.914303,-122.05844,94596,359000,1,1,CONDO
Walnut Creek,CA,37.8939,-122.06457,94596,650000,1,1,CONDO
Walnut Creek,CA,37.906986,-122.05355,94596,385000,1,1,CONDO
Walnut Creek,CA,37.911667,-122.0591,94596,359000,1,1,CONDO
Walnut Creek,CA,37.913757,-122.059166,94596,350000,1,1,CONDO
Walnut Creek,CA,37.895203,-122.063774,94596,1029000,2,2,CONDO
Walnut Creek,CA,37.914726,-122.05741,94596,412000,2,1,CONDO
Walnut Creek,CA,37.899384,-122.05523,94596,749000,2,3,CONDO
Walnut Creek,CA,37.907288,-122.052635,94596,389000,1,1,CONDO
Walnut Creek,CA,37.912594,-122.05921,94596,315000,1,1,CONDO
Walnut Creek,CA,37.90878,-122.06728,94596,585000,1,1,CONDO
Walnut Creek,CA,37.89908,-122.055016,94596,750000,2,3,CONDO
Walnut Creek,CA,37.8939,-122.06457,94596,799000,2,2,CONDO
Walnut Creek,CA,37.911667,-122.0591,94596,495000,2,2,CONDO
Walnut Creek,CA,37.90284,-122.06598,94596,1775000,2,2,CONDO
Walnut Creek,CA,37.898914,-122.058495,94596,825000,2,2,CONDO
Walnut Creek,CA,37.91343,-122.059364,94596,375000,1,1,CONDO
Walnut Creek,CA,37.90647,-122.06282,94596,849000,2,2,CONDO
Walnut Creek,CA,37.90043,-122.05406,94596,420000,2,1,CONDO
Walnut Creek,CA,37.914303,-122.05844,94596,425000,2,1,CONDO
Walnut Creek,CA,37.913437,-122.059586,94596,549900,2,2,CONDO
Walnut Creek,CA,37.90647,-122.06282,94596,849000,2,2,CONDO
Santa Rosa,CA,38.44126,-122.73799,95401,440000,3,2,CONDO
Santa Rosa,CA,38.45782,-122.73809,95403,320000,2,1,CONDO
Santa Rosa,CA,38.46044,-122.74209,95403,348500,2,2,CONDO
Santa Rosa,CA,38.465027,-122.73232,95403,515000,3,3,CONDO
Santa Rosa,CA,38.4558,-122.73799,95403,399000,2,1,CONDO
Tracy,CA,37.752842,-121.43631,95376,525999,3,3,CONDO
Tracy,CA,37.752216,-121.43897,95376,529000,3,3,CONDO
Tracy,CA,37.724052,-121.41683,95376,425000,2,2,CONDO
Walnut Creek,CA,,,94596,1518000,2,2,CONDO
Walnut Creek,CA,37.914726,-122.05741,94596,315000,1,1,CONDO
Walnut Creek,CA,37.89827,-122.05467,94596,1380000,3,3,CONDO
Walnut Creek,CA,37.913982,-122.05785,94596,439000,2,2,CONDO
Walnut Creek,CA,37.911297,-122.05917,94596,449000,2,1,CONDO
Walnut Creek,CA,37.90878,-122.06728,94596,575000,1,1,CONDO
Walnut Creek,CA,37.903316,-122.06594,94596,1099000,2,2,CONDO
Walnut Creek,CA,37.90878,-122.06728,94596,820000,2,2,CONDO
Walnut Creek,CA,37.914726,-122.05741,94596,360000,1,1,CONDO
Walnut Creek,CA,37.895203,-122.063774,94596,1100000,2,2,CONDO
Walnut Creek,CA,37.91505,-122.05743,94596,419000,2,1,CONDO
Walnut Creek,CA,37.913437,-122.059586,94596,465000,2,1,CONDO
Walnut Creek,CA,37.901623,-122.06892,94596,2128000,2,2,CONDO
Walnut Creek,CA,37.91402,-122.05815,94596,649900,2,2,CONDO
Union City,CA,37.590782,-122.03764,94587,439000,1,1,CONDO
Union City,CA,37.59326,-122.003685,94587,495000,2,1,CONDO
Union City,CA,37.567387,-122.06912,94587,428000,1,1,CONDO
Union City,CA,37.585876,-122.021255,94587,575000,2,1,CONDO
Union City,CA,37.594143,-122.00569,94587,525000,2,2,CONDO
Union City,CA,37.603577,-122.03005,94587,899000,3,3,CONDO
Union City,CA,,,94587,550000,2,2,CONDO
Union City,CA,37.59248,-122.00266,94587,675000,3,2,CONDO
Santa Rosa,CA,38.482616,-122.72131,95403,585950,2,3,CONDO
Union City,CA,37.566864,-122.0689,94587,439000,1,1,CONDO
Union City,CA,37.58535,-122.011665,94587,639000,2,2,CONDO
Santa Rosa,CA,38.46056,-122.753624,95403,705775,4,3,CONDO
Santa Rosa,CA,38.46056,-122.753624,95403,808723,3,3,CONDO
Union City,CA,37.594006,-122.00435,94587,525000,2,2,CONDO
Santa Rosa,CA,38.46056,-122.753624,95403,718031,3,3,CONDO
Union City,CA,37.585747,-122.0117,94587,599000,2,2,CONDO
Union City,CA,37.592342,-122.00384,94587,439000,2,1,CONDO
Antelope,CA,38.71334,-121.36427,95843,374000,3,2,CONDO
Union City,CA,37.585117,-122.01126,94587,449950,1,1,CONDO
Union City,CA,37.59523,-122.00522,94587,550000,2,2,CONDO
Antelope,CA,38.71334,-121.36427,95843,335000,2,2,CONDO
Santa Rosa,CA,38.46056,-122.753624,95403,703031,3,3,CONDO
Santa Rosa,CA,38.46056,-122.753624,95403,719990,3,3,CONDO
Santa Rosa,CA,38.479637,-122.72761,95403,669990,3,3,CONDO
Antelope,CA,38.70513,-121.38077,95843,340000,3,3,CONDO
Antelope,CA,38.72261,-121.36437,95843,304900,2,2,CONDO
Mountain House,CA,37.77692,-121.545105,95391,569000,2,2,CONDO
Mountain House,CA,37.779472,-121.54633,95391,560000,2,2,CONDO
Antelope,CA,38.70442,-121.38087,95843,334900,3,3,CONDO
Bay Point,CA,38.02088,-121.94457,94565,359000,2,2,CONDO
Stockton,CA,38.01471,-121.28122,95210,189000,2,2,CONDO
Sacramento,CA,38.657703,-121.54249,95835,369000,2,2,CONDO
Pittsburg,CA,38.030964,-121.88479,94565,439000,2,3,CONDO
Sacramento,CA,38.670815,-121.504234,95835,375000,2,3,CONDO
Sacramento,CA,38.66551,-121.53171,95835,425000,3,3,CONDO
Sacramento,CA,38.66869,-121.50521,95835,390000,2,2,CONDO
Stockton,CA,37.956146,-121.33968,95203,179900,2,1,CONDO
Stockton,CA,37.9559,-121.338135,95203,155000,2,1,CONDO
Sacramento,CA,38.657703,-121.54249,95835,395888,2,3,CONDO
Stockton,CA,37.958378,-121.33961,95203,179999,2,1,CONDO
Sacramento,CA,38.66869,-121.50521,95835,319500,1,1,CONDO
Stockton,CA,37.956043,-121.33857,95203,179900,2,1,CONDO
Pittsburg,CA,38.00899,-121.859764,94565,268000,1,1,CONDO
Sacramento,CA,38.66551,-121.53171,95835,445000,3,3,CONDO
Pittsburg,CA,38.008602,-121.86013,94565,240000,1,1,CONDO
Mountain House,CA,37.779896,-121.54616,95391,695000,3,3,CONDO
Sacramento,CA,38.670815,-121.504234,95835,559000,3,3,CONDO
San Jose,CA,37.340767,-121.89309,95112,549000,1,1,CONDO
Bay Point,CA,38.020977,-121.945984,94565,324990,2,1,CONDO
Sacramento,CA,38.657703,-121.54249,95835,315000,1,1,CONDO
San Jose,CA,37.320114,-121.91193,95126,799888,2,2,CONDO
San Jose,CA,37.32158,-121.90435,95126,589000,1,2,CONDO
Sacramento,CA,38.657703,-121.54249,95835,395500,2,3,CONDO
Patterson,CA,37.48416,-121.13828,95363,325000,2,2,CONDO
Patterson,CA,37.48416,-121.13828,95363,335000,2,2,CONDO
Santa Clara,CA,37.353165,-121.95187,95050,1585000,3,4,CONDO
San Jose,CA,37.32552,-121.91098,95126,649800,2,2,CONDO
Sacramento,CA,38.66869,-121.50521,95835,400000,2,2,CONDO
Bay Point,CA,38.02017,-121.94554,94565,297000,1,1,CONDO
Sacramento,CA,38.66869,-121.50521,95835,334900,1,1,CONDO
San Jose,CA,37.33475,-121.887535,95113,989000,2,3,CONDO
San Jose,CA,37.336586,-121.8883,95113,740000,2,2,CONDO
Patterson,CA,37.48416,-121.13828,95363,315000,2,2,CONDO
Santa Clara,CA,37.3571,-121.94649,95050,700000,1,1,CONDO
San Jose,CA,37.34251,-121.894295,95112,699888,1,2,CONDO
San Jose,CA,37.329285,-121.903824,95126,998000,2,2,CONDO
San Jose,CA,37.320114,-121.91193,95126,799000,2,2,CONDO
San Jose,CA,37.33475,-121.887535,95113,720888,1,1,CONDO
Lodi,CA,38.10852,-121.29038,95242,299000,2,2,CONDO
Modesto,CA,37.647697,-120.93986,95354,279000,3,2,CONDO
Lodi,CA,38.149094,-121.30563,95242,330000,2,2,CONDO
Lodi,CA,38.10491,-121.28043,95240,339000,2,3,CONDO
San Jose,CA,37.249226,-121.85391,95123,499999,2,1,CONDO
Lodi,CA,38.146927,-121.30583,95242,320000,2,2,CONDO
San Jose,CA,37.240032,-121.867744,95123,619000,2,1,CONDO
Manteca,CA,37.804802,-121.23369,95337,249900,2,1,CONDO
San Jose,CA,37.24792,-121.8449,95123,895000,3,2,CONDO
Napa,CA,38.303017,-122.3247,94558,575000,2,1,CONDO
Napa,CA,38.31744,-122.28638,94558,439900,1,1,CONDO
San Jose,CA,37.25308,-121.82355,95123,498888,2,1,CONDO
San Jose,CA,37.281773,-121.85853,95136,849950,2,3,CONDO
Rocklin,CA,38.808834,-121.26013,95765,449000,2,3,CONDO
Napa,CA,38.352036,-122.255646,94558,860000,2,2,CONDO
San Jose,CA,37.255222,-121.824905,95123,530000,2,1,CONDO
San Jose,CA,37.28427,-121.85934,95136,888000,2,2,CONDO
San Jose,CA,37.284973,-121.85286,95136,799999,2,2,CONDO
San Jose,CA,37.255222,-121.822334,95123,479900,2,1,CONDO
San Jose,CA,37.283176,-121.837616,95111,499888,2,2,CONDO
San Jose,CA,37.253246,-121.823555,95123,499000,2,1,CONDO
Rocklin,CA,38.83135,-121.28882,95765,295222,2,2,CONDO
San Jose,CA,37.253883,-121.8252,95123,548000,2,1,CONDO
Rocklin,CA,38.831768,-121.2894,95765,333500,3,2,CONDO
San Jose,CA,37.254677,-121.8286,95123,648000,2,2,CONDO
San Jose,CA,37.255215,-121.82983,95123,649998,2,2,CONDO
San Jose,CA,,,95111,579999,2,2,CONDO
San Jose,CA,37.273582,-121.8592,95136,588888,2,2,CONDO
Rocklin,CA,38.831432,-121.29082,95765,295000,2,2,CONDO
Napa,CA,38.347446,-122.2655,94558,519000,1,1,CONDO
San Jose,CA,37.334362,-121.88573,95112,698888,1,1,CONDO
San Jose,CA,37.335384,-121.88591,95112,899000,2,2,CONDO
San Jose,CA,37.334362,-121.88573,95112,799000,2,2,CONDO
San Jose,CA,37.334362,-121.88573,95112,688000,1,1,CONDO
San Jose,CA,37.335384,-121.88591,95112,979000,2,2,CONDO
San Jose,CA,37.334362,-121.88573,95112,850000,2,2,CONDO
San Jose,CA,37.321587,-121.9856,95129,550000,1,1,CONDO
Livermore,CA,37.675697,-121.78124,94550,423000,1,1,CONDO
Livermore,CA,37.698795,-121.71621,94550,929900,3,4,CONDO
Santa Clara,CA,37.326958,-121.97308,95051,849000,2,2,CONDO
Saratoga,CA,37.278835,-122.007935,95070,929000,2,2,CONDO
Livermore,CA,37.68264,-121.772675,94550,935000,3,4,CONDO
San Jose,CA,37.32645,-121.87913,95112,699000,1,2,CONDO
San Jose,CA,37.32645,-121.87913,95112,510000,1,1,CONDO
San Jose,CA,37.32645,-121.87913,95112,608000,1,1,CONDO
San Jose,CA,37.321533,-121.87642,95112,460000,1,1,CONDO
Livermore,CA,37.69868,-121.716705,94550,899990,3,4,CONDO
San Jose,CA,37.321533,-121.87642,95112,450000,1,1,CONDO
San Jose,CA,37.360615,-121.83966,95116,489999,2,1,CONDO
San Jose,CA,37.362705,-121.83174,95127,675000,2,2,CONDO
San Jose,CA,37.39153,-121.80785,95127,699000,2,1,CONDO
Livermore,CA,37.688522,-121.73942,94550,574999,2,2,CONDO
Santa Clara,CA,37.39655,-121.95852,95054,799000,2,2,CONDO
Rancho Murieta,CA,38.501686,-121.09465,95683,589000,2,3,CONDO
Milpitas,CA,37.452263,-121.90887,95035,799000,2,3,CONDO
Milpitas,CA,37.451145,-121.909775,95035,898000,3,2,CONDO
Milpitas,CA,37.429077,-121.88344,95035,429000,1,1,CONDO
Milpitas,CA,37.442314,-121.91711,95035,650000,2,1,CONDO
San Jose,CA,37.36066,-121.83972,95116,420000,1,1,CONDO
San Jose,CA,37.330303,-121.84689,95122,495000,2,1,CONDO
Milpitas,CA,37.428974,-121.88325,95035,428800,1,1,CONDO
Milpitas,CA,37.442924,-121.918175,95035,547777,2,1,CONDO
San Jose,CA,37.374428,-121.84974,95133,475000,2,2,CONDO
San Jose,CA,37.361614,-121.8451,95116,459000,1,1,CONDO
San Jose,CA,37.36855,-121.84198,95127,439000,1,1,CONDO
San Jose,CA,37.361454,-121.85122,95116,599888,4,3,CONDO
Castro Valley,CA,37.69747,-122.08027,94546,599000,2,2,CONDO
Hayward,CA,37.64458,-122.1024,94545,580000,2,2,CONDO
Hayward,CA,37.660034,-122.1105,94541,479000,2,2,CONDO
San Jose,CA,37.352352,-121.79351,95148,1250000,4,3,CONDO
Hayward,CA,37.63688,-122.05635,94544,659000,1,2,CONDO
Hayward,CA,37.636227,-122.07708,94544,515000,2,2,CONDO
Hayward,CA,37.647728,-122.06502,94544,849950,4,4,CONDO
San Lorenzo,CA,37.684013,-122.10418,94541,679000,3,2,CONDO
Hayward,CA,37.687283,-122.08978,94546,489000,1,1,CONDO
Orangevale,CA,38.682007,-121.203545,95662,229000,2,2,CONDO
Orangevale,CA,38.682007,-121.203545,95662,229000,2,2,CONDO
Valley Springs,CA,38.1698,-120.83381,95252,325000,3,3,CONDO
Hollister,CA,36.84092,-121.393,95023,499900,3,2,CONDO
Folsom,CA,38.649998,-121.090034,95630,419000,2,2,CONDO
Folsom,CA,38.649998,-121.09003,95630,399999,2,2,CONDO
Folsom,CA,38.691593,-121.11631,95630,524900,2,3,CONDO
Folsom,CA,38.650307,-121.09007,95630,459000,2,2,CONDO
Scotts Valley,CA,37.04491,-122.02111,95066,799000,3,2,CONDO
Scotts Valley,CA,37.050064,-122.0262,95066,570000,2,2,CONDO
Folsom,CA,38.69348,-121.11513,95630,520000,2,3,CONDO
Cupertino,CA,37.3224,-122.030914,95014,1269000,2,2,CONDO
Folsom,CA,38.693317,-121.11565,95630,610000,3,3,CONDO
Cupertino,CA,37.33493,-122.02724,95014,1268000,2,2,CONDO
Folsom,CA,38.649998,-121.09003,95630,419000,2,2,CONDO
Santa Cruz,CA,36.961216,-122.0502,95060,533311,2,2,CONDO
Cupertino,CA,37.320282,-122.02755,95014,1149950,2,2,CONDO
Arnold,CA,38.25659,-120.32719,95223,399000,3,2,CONDO
Cupertino,CA,37.320095,-122.02756,95014,818000,1,1,CONDO
Cupertino,CA,37.333416,-122.03337,95014,1098000,2,2,CONDO
Folsom,CA,38.649998,-121.09003,95630,425000,2,2,CONDO
Bear Valley,CA,38.462776,-120.04195,95223,215000,1,1,CONDO
Santa Cruz,CA,36.961216,-122.0502,95060,599000,2,2,CONDO
Cupertino,CA,37.335087,-122.03588,95014,980000,2,2,CONDO
Santa Cruz,CA,36.9525,-122.03345,95060,2499999,2,2,CONDO
Folsom,CA,38.649998,-121.090034,95630,475000,2,2,CONDO
Arnold,CA,38.462986,-120.039024,95223,255000,1,1,CONDO
Arnold,CA,38.25769,-120.35414,95223,249000,3,3,CONDO
Aptos,CA,36.94886,-121.86488,95003,979000,2,2,CONDO
Arnold,CA,38.25778,-120.35404,95223,219000,2,1,CONDO
Aptos,CA,36.950092,-121.876465,95003,695000,1,1,CONDO
Aptos,CA,36.95466,-121.872246,95003,699500,2,2,CONDO
Stockton,CA,38.002247,-121.36677,95219,305000,2,3,CONDO
Aptos,CA,36.98434,-121.91338,95003,799000,2,1,CONDO
Hayward,CA,37.64174,-122.0977,94545,400000,1,1,CONDO
Hayward,CA,37.64458,-122.1024,94545,579000,2,2,CONDO
Petaluma,CA,38.268578,-122.65469,94954,555000,2,2,CONDO
Hayward,CA,37.68835,-122.08965,94546,597000,2,2,CONDO
Hayward,CA,37.68835,-122.08965,94546,539950,2,2,CONDO
Hayward,CA,37.68048,-122.08355,94541,625000,2,2,CONDO
Hayward,CA,37.686653,-122.09081,94546,599000,2,2,CONDO
Petaluma,CA,38.243355,-122.648705,94952,675000,3,4,CONDO
San Leandro,CA,37.69981,-122.119576,94578,438888,1,1,CONDO
Hayward,CA,37.67735,-122.0776,94541,584000,2,2,CONDO
Hayward,CA,37.677895,-122.08652,94541,624888,2,3,CONDO
Hayward,CA,37.678337,-122.10225,94541,549950,2,2,CONDO
Stockton,CA,38.00464,-121.358635,95219,464900,3,2,CONDO
Castro Valley,CA,37.70291,-122.10315,94546,569900,2,2,CONDO
Hayward,CA,37.667732,-122.08357,94541,798850,3,3,CONDO
Hayward,CA,37.63586,-122.07692,94544,499900,2,2,CONDO
Stockton,CA,38.00227,-121.3667,95219,385000,2,3,CONDO
Carmichael,CA,38.669727,-121.3269,95608,295000,2,2,CONDO
Hayward,CA,37.689423,-122.089836,94546,598000,2,2,CONDO
Carmichael,CA,38.668987,-121.326935,95608,349000,2,3,CONDO
Hayward,CA,37.689217,-122.0911,94546,579999,2,2,CONDO
Castro Valley,CA,37.698536,-122.07651,94546,998000,3,3,CONDO
Hayward,CA,37.664394,-122.09418,94541,899000,4,4,CONDO
Carmichael,CA,38.670383,-121.32459,95608,249000,2,2,CONDO
Hayward,CA,37.661263,-122.09304,94541,969000,4,4,CONDO
Hayward,CA,37.64138,-122.09718,94545,495000,1,1,CONDO
Santa Clara,CA,37.36025,-121.964325,95050,558000,1,1,CONDO
Santa Clara,CA,37.36025,-121.964325,95050,549000,1,1,CONDO
Santa Clara,CA,,,95050,499000,2,1,CONDO
Hayward,CA,37.68633,-122.08961,94546,580000,2,2,CONDO
Hayward,CA,37.641724,-122.09632,94545,394950,1,1,CONDO
Hayward,CA,37.680977,-122.08367,94541,598850,2,2,CONDO
Hayward,CA,37.677345,-122.07758,94541,550000,2,2,CONDO
Hayward,CA,37.674084,-122.10584,94541,499000,2,2,CONDO
Hayward,CA,37.644585,-122.10241,94545,529000,2,2,CONDO
Hayward,CA,37.659786,-122.07646,94544,849999,3,3,CONDO
Hayward,CA,37.67922,-122.102936,94541,671000,3,3,CONDO
Castro Valley,CA,37.699936,-122.07872,94546,799000,3,3,CONDO
Hayward,CA,37.65819,-122.100815,94541,449000,2,2,CONDO
Hayward,CA,37.663006,-122.095085,94541,875000,3,3,CONDO
Hayward,CA,37.688007,-122.09818,94541,574999,2,3,CONDO
Hayward,CA,37.676273,-122.0657,94541,489333,2,2,CONDO
Hayward,CA,37.670864,-122.10072,94541,599000,2,2,CONDO
Fremont,CA,37.553658,-121.98839,94536,698888,2,2,CONDO
Fremont,CA,37.56604,-121.97289,94536,588885,2,2,CONDO
Fremont,CA,37.576027,-121.972946,94536,488000,1,1,CONDO
San Jose,CA,37.295532,-121.754944,95135,535000,2,2,CONDO
San Jose,CA,37.296665,-121.75711,95135,558000,2,2,CONDO
San Jose,CA,37.292328,-121.75562,95135,489000,1,1,CONDO
San Jose,CA,37.286873,-121.738914,95135,899900,2,2,CONDO
San Jose,CA,37.28912,-121.74125,95135,968000,2,2,CONDO
San Jose,CA,37.285183,-121.742966,95135,885000,3,2,CONDO
Fremont,CA,37.561485,-122.00301,94536,328888,0,1,CONDO
San Jose,CA,37.289555,-121.738335,95135,747000,2,2,CONDO
San Jose,CA,37.297607,-121.75549,95135,628000,2,2,CONDO
San Jose,CA,37.292717,-121.75277,95135,539000,2,2,CONDO
San Jose,CA,37.29529,-121.75347,95135,518000,2,2,CONDO
San Jose,CA,37.296524,-121.75709,95135,520000,2,2,CONDO
San Jose,CA,37.29598,-121.75692,95135,539000,2,2,CONDO
San Jose,CA,37.292404,-121.75258,95135,549000,2,2,CONDO
Fremont,CA,37.562706,-122.007675,94536,588000,2,2,CONDO
Fremont,CA,37.565502,-121.97237,94536,549000,2,1,CONDO
San Jose,CA,37.28701,-121.750786,95135,779000,2,2,CONDO
San Jose,CA,37.29703,-121.754845,95135,535000,2,2,CONDO
Fremont,CA,37.561497,-122.00511,94536,588500,2,2,CONDO
Los Gatos,CA,37.24821,-121.95694,95032,1448000,1,2,CONDO
Los Gatos,CA,37.226116,-121.99304,95030,899000,1,2,CONDO
San Jose,CA,37.2425,-121.79974,95123,555000,2,1,CONDO
San Jose,CA,37.2282,-121.77351,95119,639888,2,2,CONDO
Los Gatos,CA,37.2227,-121.97948,95030,1300000,2,2,CONDO
Los Gatos,CA,37.2495,-121.95778,95032,2018000,2,3,CONDO
Los Gatos,CA,37.22837,-121.97149,95032,678000,2,2,CONDO
Los Gatos,CA,37.226116,-121.99304,95030,998000,2,2,CONDO
Los Gatos,CA,37.226116,-121.99304,95030,1288000,2,2,CONDO
Los Gatos,CA,37.22795,-121.97266,95032,699000,2,2,CONDO
San Jose,CA,37.249996,-121.80804,95123,585000,2,1,CONDO
